user_ID,item_ID,rating
140662,0060987561,10
140662,0375706771,10
140662,0679746048,8
140662,0671021001,5
140662,0446610399,10
140662,0446605239,10
140662,0446606812,10
140662,0140293248,4
140662,0743412028,5
140662,0345439104,3
140662,0446364193,10
140662,0446608955,10
140662,0446611867,10
141444,080411868X,7
141444,0440221471,5
141444,0679735771,4
141444,0446520802,7
141444,0345424719,9
141444,0375727345,9
141444,0446606812,5
141444,0451176464,5
141444,0440206154,6
141444,014100018X,5
141444,0316666343,5
141444,0446359866,5
141444,0345339681,8
141444,0440211727,5
141444,0425147622,5
141444,0671023616,8
141444,0142000205,9
141444,0151008116,8
141444,0786890436,8
141444,0316284955,8
141444,068484477X,8
141444,0671011367,5
141444,0804114986,8
141444,0553268880,5
141444,0446601241,5
141444,067102423X,6
141444,0345378490,5
141491,0440236673,6
141491,0743460529,10
141491,006016848X,5
141491,0842329129,7
141491,0375500510,10
141491,038572179X,3
141491,0060930535,5
141491,0060391626,10
141491,0842329218,4
141491,0345435168,8
141491,0385505833,5
141491,0671014196,5
141493,044021145X,8
141493,0671014196,7
141493,0060930535,6
141493,1558743669,10
141493,0440235162,8
141493,0440221471,8
141493,0446605239,10
141493,0060964049,5
141493,1400034779,9
141493,0345436911,9
141493,0140293248,6
141493,0446604801,8
141493,0671004530,8
141493,0312195516,9
141493,0312278586,8
141493,0842329218,10
141493,0743437640,9
141493,0842342702,10
141493,0786868716,7
141493,1558745157,10
141493,0385336179,10
141710,0316789089,8
141710,0553279912,6
141710,0060173289,10
141710,1400031354,7
141710,0385474016,6
141710,0374199698,7
141710,042511774X,8
141710,0060502258,10
141710,0767905385,8
141710,0312195516,9
141710,014023313X,9
141710,0385492081,8
141710,0553271636,6
141710,0156628708,8
141710,0312144075,9
141710,0684874350,10
141710,0553280341,7
141710,0743225406,9
141710,0553284789,8
141710,1400034779,8
141710,0316788228,8
141901,0452282195,6
141901,0553280341,7
141901,0060915544,8
141901,0743227441,10
141901,038082101X,10
141901,0446516538,8
141901,0142000205,8
141901,0060959037,10
141901,0767905385,9
141901,0375702709,10
141901,0440224764,8
141901,0452283205,8
142121,0060930535,9
142121,0671027360,7
142121,0446672211,9
142121,0060932759,10
142121,0316777730,7
142121,0312282990,10
142121,038550926X,7
142121,0061015725,7
142121,068484267X,10
142121,0451166892,10
142121,0440498058,10
142121,0060987529,7
142121,0345361792,10
142121,1400031362,9
142121,0140293248,7
142121,0425107469,9
142256,006019491X,8
142256,0060987561,8
142256,0380730138,7
142256,0553279378,7
142256,0553250531,8
142256,0452282152,9
142256,0440235162,9
142256,0446604801,9
142256,0156027321,8
142256,0786868716,7
142256,0375506039,8
142256,0385720106,8
142256,0446607657,7
142256,0452282829,8
142524,0060199652,9
142524,0385722206,9
142524,0345423402,8
142524,0060392452,8
142524,055321313X,8
142524,0312263120,7
142524,0802130208,8
142524,0385482388,9
142524,0064407675,9
142524,0141000198,8
142524,0670892963,4
142524,0385504209,10
142524,0553277472,9
142524,0060987103,9
142524,0375726403,10
142524,0805063897,8
142524,0345361792,10
142584,0446609404,7
142584,0060930535,8
142584,0684801523,10
142584,0743436210,8
142584,0446364193,9
142584,0441790348,10
142584,0451163524,7
142584,0446608815,8
142584,0451160525,7
142715,0743227441,10
142715,0452282829,2
142715,0060928336,7
142715,0451190491,10
142715,0440226430,7
142715,0345443284,5
142715,0316666343,7
142715,0743418204,8
142715,037570504X,5
142715,0446672211,7
142715,0688170528,9
143163,0060928336,10
143163,0385424736,7
143163,0446606812,8
143163,1558743669,10
143163,0679734775,8
143163,080410526X,9
143163,0451184963,10
143163,0786881852,9
143163,043935806X,10
143163,0451188454,10
143163,1558744630,10
143163,0446605239,10
143163,0446610399,10
143163,0553296981,9
143163,0679744398,10
143175,0743411250,8
143175,0446610542,8
143175,0316602051,9
143175,0446610038,10
143175,0385503822,8
143175,0316666343,10
143175,0316666009,9
143175,0743418174,8
143175,0385335482,8
143175,0446364800,10
143175,0446612545,9
143415,0060915544,8
143415,0060921145,5
143415,0375412824,9
143415,0743227441,10
143415,0449907481,9
143415,0679744398,10
143415,0385498802,7
143415,0553268880,8
143415,0060977493,10
143415,0440226104,8
143415,0804106304,10
143415,0345342968,9
143415,038542017X,9
143415,0446612790,6
143415,0449912558,10
143837,0553561618,8
143837,0449223604,10
143837,0312990456,10
143837,0449221482,10
143837,0439139600,10
143837,0425154092,9
143837,0385479565,7
143837,080410526X,8
143837,0425169863,8
143837,0449003787,10
144038,0060916508,10
144038,0312199430,10
144038,0425179613,10
144038,0060921145,10
144038,0316569321,9
144038,0679723161,9
144038,0060930535,10
144038,0446675059,8
144038,0679457526,7
144038,0688177859,10
144038,0060922532,8
144038,0375726403,10
144038,0804106304,10
144038,0060987529,10
144038,0440180295,10
144255,0060392452,8
144255,0385424728,7
144255,0440236673,7
144255,0312195516,4
144255,0440214041,6
144255,0452283205,8
144255,0345424719,6
144255,0446604666,9
144255,0452282152,7
144255,0671028375,5
144255,0316779423,8
144255,0440224764,6
144255,1400034779,8
144255,038542471X,8
144255,0446310786,10
144318,0312966091,9
144318,0312983867,9
144318,0451153553,6
144318,0312966970,9
144318,0345413873,9
144318,0553582127,9
144318,0312976275,9
144318,0553268880,7
144318,0553280341,8
144318,0671001795,9
144318,0312971346,9
144318,0385508042,9
144318,0743467523,8
144318,0312980140,9
144318,0515126772,8
144478,0553582755,6
144478,0553561618,7
144478,006016848X,7
144478,0451183665,7
144478,0440220602,3
144478,0345353145,5
144478,0312924585,8
144478,0743437640,8
144478,0440214041,5
144478,0446606189,7
144531,0312983271,7
144531,0515121843,8
144531,0060929871,9
144531,055321313X,9
144531,0316666343,9
144531,0312990456,9
144531,0385508042,8
144531,0060964049,9
144531,0743418174,8
144531,0312966091,9
144531,0061097101,7
144531,0373250126,7
144531,0440498058,8
144531,014029628X,8
144531,0312265867,9
144531,080411868X,8
144531,0515131229,9
144531,0743237188,8
144531,1573229326,7
144531,0312980140,9
144555,0743206045,7
144555,0452282152,10
144555,0060932759,8
144555,0440224675,9
144555,0380710218,10
144555,0316666343,10
144555,0316601950,10
144555,0804106304,9
144555,0345439104,10
144555,0440220602,9
145369,0446604801,8
145369,0452281903,6
145369,006016848X,5
145369,1558743669,10
145369,0439064872,7
145369,0446601241,7
145369,0316693235,9
145369,0316693006,8
145369,1558745157,8
145369,0425151867,8
145369,0446525502,8
145369,0446606189,9
145449,0060977493,6
145449,0312265867,7
145449,0316284955,7
145449,1400034779,10
145449,1400031354,10
145449,0786866586,4
145449,043935806X,7
145449,0446310786,10
145449,0312282990,8
145449,1573225789,10
145449,0312983867,7
145449,0385474016,8
145449,044661193X,7
145449,0805059555,7
145641,0060173289,7
145641,0060392452,8
145641,0316601950,6
145641,080410526X,7
145641,0671001795,8
145641,074322535X,7
145641,038550120X,7
145641,0671038184,8
145641,0060930535,10
145641,0440940001,5
145641,1573225789,10
145641,0140293248,8
145641,0385484518,10
145641,0446605239,7
145641,0671003755,8
146113,0380012863,8
146113,044023722X,7
146113,0061009059,7
146113,0553280368,8
146113,0312976275,8
146113,0375412530,6
146113,0312306326,5
146113,0312195516,7
146113,0805059555,9
146113,0312971346,9
146113,0316969443,8
146113,0380718340,8
146113,0446610542,8
146803,0060175400,7
146803,0316284955,8
146803,0385497466,8
146803,0140177396,10
146803,0385424736,8
146803,059035342X,9
146803,0312265859,9
146803,0399143947,8
146803,043935806X,8
146803,0743224574,7
146803,0142001740,7
146803,0385490992,7
146803,0743418204,9
146803,0312986343,8
146803,0385504209,5
147141,0060928336,7
147141,0060938455,5
147141,0156528207,6
147141,059035342X,6
147141,0515135062,6
147141,0439136369,10
147141,0345337662,10
147141,0345351525,8
147141,0060987103,8
147141,0786881852,4
147141,0064407675,6
147141,0345313860,9
147141,0439064872,5
147141,043935806X,10
147847,0385484518,9
147847,0553260111,7
147847,0061097101,9
147847,0812570944,9
147847,0446310786,5
147847,0425172546,8
147847,0446363251,5
147847,0312924585,5
147847,0684872153,9
147847,0375727345,5
147847,0312971346,9
147847,0446359866,5
147847,0446610038,5
147847,0345337662,5
147847,0375706771,5
147847,0671758896,5
147847,0553274295,10
147847,0671867113,8
147847,0670865796,10
147847,1576737330,10
147847,0671693816,8
147847,0380778556,5
148314,0679746048,8
148314,0671617028,8
148314,0060930535,9
148314,0452282829,7
148314,0446608955,8
148314,0316569321,7
148314,0743412028,8
148314,0440224624,7
148314,0446672211,8
148744,0380730138,8
148744,055321313X,7
148744,0060934417,8
148744,1558744150,8
148744,044021145X,10
148744,0385265700,10
148744,0446519138,10
148744,0070212570,8
148744,0842329129,8
148744,0316666343,8
148744,014025448X,9
148744,0440498058,9
148744,0452264464,9
148744,0140254544,8
148744,0312986343,8
148744,068484477X,8
148744,0670865796,10
148744,080410526X,8
148744,0670880728,6
148744,1573225789,8
148744,0375700757,9
149069,0553279912,10
149069,0446607657,10
149069,0060502258,5
149069,0446606189,10
149069,0385497466,10
149069,0316693251,10
149069,0316693200,10
149069,0684853515,10
149069,038529929X,10
149069,0446364800,10
149908,0684865742,7
149908,0553280368,7
149908,0060938455,8
149908,0380813815,8
149908,0345416260,1
149908,0449221482,7
149908,0064407675,5
149908,0743418174,7
149908,0553284789,7
149908,0451166892,8
149908,0064407667,4
149908,0380977788,10
149908,1573225517,10
149908,0449221512,8
150661,059035342X,9
150661,0671001795,8
150661,0312966091,7
150661,0671708635,8
150661,0440241537,6
150661,0451163524,8
150661,0316666343,7
150661,0312990456,8
150661,1573221937,7
150661,0439136369,10
150661,0451160525,6
150661,0609804138,7
150979,067088300X,5
150979,0385265700,5
150979,0452282152,9
150979,0440226104,6
150979,0385730586,9
150979,080411109X,8
150979,0440221471,9
150979,0375760911,4
150979,0316096199,9
150979,0440211727,8
150979,0316168688,8
150979,1558743669,8
150979,002542730X,8
150979,0060987103,6
150979,0440219078,10
150979,0679746048,8
150979,0064407667,8
150979,0375725784,7
150979,0060175400,9
150979,0060926317,8
150979,1558531025,10
150979,0060934417,9
150979,0894805770,9
150979,0446364193,9
150979,089480829X,7
150979,0316769487,7
150979,0440998050,10
150979,044022103X,9
150979,0609804138,7
152186,0449219364,7
152186,0553213105,9
152186,0312983271,9
152186,0671021001,8
152186,0399147195,8
152186,0440180295,4
152186,0316666343,9
152186,0312986343,8
152186,0743224574,6
152186,034540288X,8
152186,0425172546,9
152186,0449223612,7
152186,055356451X,8
152651,0446527785,4
152651,0142001740,10
152651,0684848783,8
152651,0786868716,8
152651,0385504209,10
152651,0375707972,8
152651,068484267X,10
152651,0440235596,5
152651,067088300X,5
152946,002542730X,8
152946,0060934417,9
152946,0380814021,7
152946,0312274920,8
152946,0142001430,8
152946,055321313X,10
152946,080411109X,8
152946,0553569910,6
152946,0452280621,8
152946,0140298479,7
152946,0380977788,8
152946,1573229326,7
152946,0312195516,8
152946,0452282152,8
152946,0375504613,6
152946,0385722206,9
153211,0804105820,8
153211,0671004107,7
153211,0345353145,6
153211,0553573136,7
153211,038082101X,8
153211,0345380371,7
153211,0345370775,8
153211,0804106304,9
153211,0345402871,8
153211,0440226430,7
153513,0679772677,9
153513,0446670111,9
153513,0060964049,8
153513,0440234743,6
153513,0375706771,5
153513,0064407667,8
153513,0060987103,7
153513,0804111359,9
153513,0345337662,3
153513,042511774X,9
153513,0671021001,6
153662,0060502258,10
153662,0316284955,9
153662,0553213148,9
153662,0451169514,9
153662,037570504X,5
153662,067976402X,10
153662,0515126772,9
153662,0553569910,10
153662,0375703055,9
153662,051513287X,10
153662,0515121843,8
153662,0842329242,9
153662,0380778556,10
153662,014028009X,9
153662,0671041789,10
153662,038079487X,9
153662,0345342968,10
153662,0316899984,5
153662,0515133973,10
153662,0312201656,10
153662,0515136530,10
153662,0385497466,5
153662,0553277472,10
153662,059035342X,10
153662,043935806X,10
153662,0804106304,9
153662,0375727345,5
153662,0842329129,9
153662,0440211727,10
153662,0345348109,10
153662,0446394521,5
153662,0515128554,9
153662,0440204887,10
153662,0439139600,10
153662,0515136379,10
153662,0345465083,10
153662,0451172817,8
153662,0679751521,10
153662,0743437640,9
153662,0515130389,9
153662,0440214041,9
153662,055321313X,10
153662,0061009059,9
153662,0439064872,10
153662,006101351X,10
153662,0553280414,10
153662,0515132020,9
153662,0515128546,9
153662,0439139597,10
153718,0141000198,7
153718,059035342X,8
153718,0515132187,7
153718,0312990456,9
153718,0446520802,7
153718,044021145X,8
153718,0452282829,5
153718,0439064872,8
153718,0671001795,10
153718,0515135062,8
153718,0515128546,8
153718,0345423402,9
153718,0446525537,10
153718,1573229571,7
153718,0439139600,10
153718,0515121843,9
153718,044651652X,8
153797,0440235596,8
153797,0671021001,6
153797,0316284955,7
153797,067976402X,10
153797,0385508042,6
153797,0440226430,9
153797,0345337662,9
153797,0316666343,8
153797,0871136791,8
153797,0385504209,9
153797,0440220602,8
153797,044651652X,9
154469,0312983298,6
154469,0399150897,10
154469,0446607657,10
154469,0440225701,10
154469,044021145X,10
154469,0451181379,10
154469,0553571885,10
154469,0553561618,10
154469,0446611085,10
154469,0425163407,10
154469,0446608815,10
154469,0671028375,8
154469,0440214041,10
154469,0451155750,10
154469,0446606189,10
154469,0446609404,10
155014,0064400557,10
155014,0312195516,10
155014,0440206154,10
155014,0345378490,7
155014,0345337662,7
155014,0451153553,10
155014,0553250531,9
155014,0553250426,10
155014,0449221490,7
155014,0316769487,8
155014,0440211727,6
155014,0553279556,10
155014,0345339711,10
155014,0449221504,7
155014,0380789035,5
155014,0446605239,7
155147,0449212602,8
155147,0553268880,7
155147,0060915544,9
155147,0671617028,8
155147,0385474016,7
155147,0446672211,7
155147,0060934417,7
155147,0060926317,5
155147,080410526X,7
155147,0312195516,7
155147,0440211263,7
155147,0553213148,8
156150,0679731148,9
156150,0440204887,8
156150,0451166892,10
156150,0440217563,8
156150,0380718340,8
156150,0380727501,8
156150,0767902521,9
156150,0452284449,8
156150,0399145087,5
156150,0064472272,8
156150,0312274920,10
156150,0440215625,9
156150,0345350499,9
156150,0439064872,10
156150,0399143947,9
156150,0451163966,9
156150,0140298479,8
156150,0141000198,10
156150,0671027360,6
156150,0142001430,9
156150,0446605409,8
156150,0671727796,9
156150,0440226104,6
156150,1573225517,7
156150,0441172717,10
156269,0439064872,7
156269,043936213X,8
156269,0449221490,8
156269,0684874350,9
156269,0553284789,8
156269,0553280341,8
156269,0449223604,8
156269,0553279556,7
156269,0449219364,7
156269,0805059555,7
156269,0449221482,9
156269,0449221512,8
156269,0553279912,7
156269,0553280368,7
156300,0842329242,10
156300,0842329218,10
156300,0380717018,10
156300,080410526X,7
156300,0425175405,10
156300,0425128164,10
156300,0425124347,10
156300,0842329250,10
156300,0425170349,10
156300,0553580221,10
156467,0312983271,10
156467,031298328X,10
156467,0440213525,10
156467,0553275976,10
156467,0515128546,10
156467,0515136530,7
156467,0440226430,10
156467,0515132187,10
156467,0312983298,10
156467,044023722X,10
156467,1551668998,10
156467,044021145X,10
156467,0440224764,5
156467,0515126772,10
156467,0515128554,10
157247,0679751521,2
157247,0679735771,5
157247,0142001740,8
157247,0671027360,7
157247,055356451X,7
157247,042518286X,8
157247,0425151867,5
157247,1558745157,5
157247,0451181379,8
157247,0553576801,6
157273,0553271636,8
157273,0385335482,6
157273,0060392452,9
157273,0374199698,9
157273,0553284789,8
157273,0441003257,10
157273,0060987529,6
157273,0449003795,9
157273,0312306326,8
157273,0312265840,8
157273,0439064872,9
157273,0804106304,8
157273,0312265859,7
157273,0312265867,8
157273,059035342X,9
157273,0553280341,8
157273,1573225789,7
157273,1878424319,8
157273,0316788228,5
158226,0671027360,4
158226,0440180295,7
158226,0060929871,8
158226,0425152251,6
158226,0380789035,9
158226,0380718340,6
158226,0345368754,8
158226,0671027387,3
158226,0380789019,7
158226,0385504209,9
158226,0441003257,8
158254,0060928336,8
158254,0060930535,9
158254,0345337662,8
158254,0786885688,7
158254,0385335482,6
158254,0609804138,8
158254,0375727132,8
158254,0452280621,7
158254,0060959037,8
158254,0375756981,8
158254,0804106304,7
158254,0316769487,8
158254,0375703861,10
158254,0380012863,8
158254,0452269571,8
158295,0312924585,9
158295,0316666343,7
158295,0451160525,8
158295,0380731851,8
158295,0553561618,7
158295,0671004565,7
158295,074343627X,7
158295,0440214041,6
158295,0553569910,8
158295,0380730847,7
158295,0553576801,7
158295,0312971346,7
158295,0451170385,4
158295,0449003795,7
158295,0345313860,8
158295,0425107469,6
158295,0316693200,6
158295,0312990456,7
158295,067102423X,8
158295,0425124347,6
158295,0446612545,6
158295,0553578022,8
158295,0553292722,6
158295,0671867172,5
158295,0385472951,5
158295,0345351525,6
158295,0446520802,8
158295,044022165X,6
158295,0399149155,6
158295,044021145X,6
158295,0451142934,5
158295,0743206029,7
158295,0553271636,7
158295,0380717018,7
158295,0449219461,6
158295,0553582127,8
158295,051513287X,7
158295,0451181379,5
158295,0446604844,7
158295,0553280368,6
158295,0312966091,7
158295,0425151867,7
158295,0312966970,7
158295,055356451X,7
158295,0515132020,7
158295,0451167317,7
158295,0425182878,7
158433,0425144429,6
158433,0440221471,8
158433,0425153975,7
158433,0451184963,8
158433,006101351X,8
158433,0440213525,7
158433,0451163524,7
158433,0451172817,7
158433,0440220602,7
158433,0553572997,9
158433,0345353145,6
158433,0380002930,10
158433,0385424736,8
158433,0345378490,6
158433,0446601241,8
158433,0553250426,8
158433,0345384369,6
158433,0553579754,10
158433,0553274503,10
158433,0451176464,7
158433,067102423X,7
158433,0451181379,7
158433,0425143325,8
159033,0060958022,9
159033,0156628708,6
159033,0399144463,9
159033,0767905385,8
159033,0767900383,8
159033,0671027360,9
159033,0446605239,9
159033,0553274503,7
159033,0345342968,9
159033,0894808249,8
159033,0385504209,10
159033,0446310786,7
159033,0553296981,8
159033,0679444815,10
159506,0345348109,7
159506,0440213525,8
159506,0140177396,8
159506,059035342X,7
159506,0380018179,9
159506,0345391055,7
159506,0439139600,9
159506,0312265840,7
159506,0553274503,7
159506,0345339711,10
159506,0312976275,7
159506,0439064872,8
159506,044021145X,8
159506,0345339681,9
159506,0345339703,10
159506,0451172817,8
159506,0440220602,7
159506,0451191145,8
159506,0440225701,8
159506,0684801523,8
159506,0441569595,9
159506,0345342968,5
159822,0440235162,8
159822,0312983271,6
159822,0743418174,8
159822,0743418204,6
159822,0316666343,8
159822,0316666009,8
159822,0515121843,7
159822,042518286X,8
159822,0446612545,7
160401,0316693200,5
160401,0316781266,8
160401,0452281903,8
160401,0842329250,8
160401,0842329218,7
160401,080411109X,5
160401,0743206029,5
160401,0743235150,8
160401,0440236703,8
160401,1558745157,9
160401,0446530077,5
160401,0671014196,8
160401,0786867647,5
160401,0842329129,10
160558,0060930535,5
160558,0553289411,6
160558,055321313X,10
160558,0060938455,10
160558,0451167317,9
160558,0375700757,4
160558,0451177096,6
160558,0345378490,6
160558,059035342X,10
160558,0553213148,10
160558,0451190491,7
160558,0061015725,5
160558,0451169522,9
160558,0671727796,10
160558,0345380371,8
160558,0451184963,9
160571,0060934417,9
160571,0142001740,10
160571,0375707972,5
160571,0316777730,8
160571,0312291639,8
160571,0446672211,9
160571,1400031354,8
160571,1400031346,10
160571,038533334X,5
160571,0151008116,10
160571,0375725784,10
160571,1400034779,10
160571,0312421273,5
160571,0446612545,8
160571,0345438329,8
160571,0375727132,7
160819,0345350499,10
160819,0440241413,8
160819,0060502258,10
160819,080411109X,10
160819,0375706771,10
160819,0345439104,10
160819,0375727345,10
160819,0060929790,10
160819,0679746048,10
160819,0142001430,10
160819,006099486X,5
160819,0375725784,10
160819,0440180295,10
160819,0140298479,10
160819,0142000205,10
160819,067088300X,9
160819,0451202341,8
160819,0679429220,10
160819,0451203895,3
160819,1400031362,10
160819,0316569321,10
162052,006101351X,9
162052,0553280341,10
162052,0553279556,10
162052,0316168688,8
162052,0449219364,10
162052,0385722206,10
162052,0449221504,10
162052,0375725784,9
162052,0553280368,10
162052,0553279912,10
162052,0449223604,10
162052,0316569321,10
162052,0449219461,10
162052,0553296981,8
162052,0385474016,10
162052,0449221512,10
162052,0449003787,10
162376,0743227441,8
162376,0385504209,9
162376,0060929790,10
162376,0375727132,7
162376,0316769487,9
162376,0061097314,9
162376,0060987103,9
162376,1400034779,8
162376,0142001740,6
162376,0374199698,8
162376,0688170528,9
162639,0440211727,9
162639,014028009X,8
162639,0440223202,8
162639,0316693200,7
162639,0380731851,7
162639,0743437640,8
162639,059035342X,9
162639,0425167313,7
162639,0671011375,9
162639,0312983867,10
162639,0842329129,10
162639,0064471047,10
162639,0440226430,8
162639,0440236703,9
162639,0312924585,9
162639,0373250126,7
162639,0312244266,10
162639,014025448X,10
162639,0688177751,7
162639,0425180638,8
162639,067976402X,8
162639,0679446486,9
162639,140003065X,8
162639,0345370775,9
162639,0312966091,10
162639,0345370805,9
162639,0394820371,9
162639,0439139597,9
162639,0446608955,8
162639,0425147622,8
162639,0312983824,5
162639,0060976845,9
162639,0743227441,8
162639,0446523569,7
162639,0439136350,9
162639,0590353403,10
162639,0060987103,5
162639,0385503954,6
162639,0061097101,7
162639,080410526X,9
162639,0553578022,8
162639,0440498058,8
162639,0385720106,7
162738,0345445848,8
162738,044021145X,7
162738,0345447840,5
162738,0451160525,10
162738,0060916508,9
162738,0385504209,8
162738,0440221471,8
162738,0440224675,1
162738,0425169863,9
162738,0553271636,8
162738,0140293248,6
162738,0316969680,1
162738,0345339703,10
162738,0156027321,9
162738,0440214041,7
162738,0451172817,9
162738,0316602051,7
162738,0553279556,8
162738,0451190491,10
162738,0440236703,7
162738,0805063889,9
162738,0446675059,9
162738,0345339738,10
163570,0451180232,9
163570,0451156609,9
163570,0316690619,9
163570,0451151259,9
163570,0553572997,9
163570,0451167317,10
163570,0345387651,9
163570,0451172817,10
163570,0440211727,9
163570,0345427637,5
163570,0451163524,10
163570,0679444815,9
163570,0375504397,9
163570,0399149325,10
163570,0553578693,10
163570,0451184963,9
163570,0743211383,8
163570,0743457358,10
163570,0446364800,9
163804,0316666343,9
163804,0452282195,5
163804,0061097101,6
163804,0688177751,7
163804,0385484518,8
163804,0345443284,6
163804,0440236703,8
163804,0142001740,7
163804,0671776134,8
163804,0312990456,9
163804,0312265840,8
163804,0385720106,5
163804,0451190491,9
163804,0312966970,8
163804,0312983867,8
163804,0671001795,8
163804,0515128546,7
163804,0671003755,7
163804,0553268880,9
163804,1878424319,3
163804,0670865796,8
163804,0316603287,7
163973,0425172546,9
163973,0449221482,8
163973,0345369947,6
163973,0451204530,8
163973,0446359866,8
163973,0425182908,9
163973,0446608815,8
163973,0380710218,9
163973,0515133973,6
163973,0425109720,8
163973,0380717018,9
163973,0446605409,5
163973,0449219461,8
163973,0380718332,9
163973,0380718340,9
163973,0553271636,8
163973,0449221504,8
163973,0515130389,6
163973,0553280368,8
163973,0425163407,9
164323,0440223202,8
164323,1400034779,8
164323,1573229326,7
164323,080411868X,7
164323,0440241537,6
164323,0449221512,8
164323,0449221504,8
164323,0449221490,8
164323,0451526341,5
164323,0446672211,8
164323,0440214041,8
164323,0345370775,7
164323,0553279912,8
164323,0385336179,6
164323,0316666343,9
164323,0385335482,6
164323,0671027360,9
164323,0679751521,8
164323,1573228214,8
164323,0440235596,7
164323,0425192725,8
164323,044023722X,8
164323,0449221482,8
164323,0553279556,8
164323,0451209907,8
164323,0060392452,8
164323,0767902521,8
164323,0553271636,8
164323,0345402871,8
164323,0451203771,7
164323,0440211727,9
164323,0553280368,8
164323,014038572X,8
164323,0449003795,8
164323,0312291639,5
164323,0553284789,8
164323,0553280341,8
164323,0449219461,8
164323,0671021001,8
165183,0060930535,10
165183,0060976845,10
165183,037570504X,9
165183,0345438329,8
165183,0316601950,8
165183,0446675059,8
165183,074322535X,8
165183,0609804138,5
165183,0385482388,6
165183,0142001740,10
165183,0375706771,8
165183,080411868X,9
165183,0345370805,8
165183,0425162443,9
165183,0375412530,8
165183,0385265700,8
165308,0802139256,9
165308,0375727345,8
165308,0515121843,6
165308,0385505833,8
165308,014028009X,10
165308,014029628X,8
165308,080411918X,5
165308,0515128546,8
165308,0316284955,8
165308,006016848X,10
165308,0060987529,9
165308,0061009059,10
165308,0316781266,7
165308,0312306326,8
165308,0451180232,7
165308,0060928336,8
165308,0060959037,9
165308,051513287X,10
165308,0060987103,9
165308,0440414806,8
165308,0525946829,6
165308,0446527785,7
165308,0439064872,10
165308,1573229571,9
165308,044023722X,8
165319,0060938455,6
165319,0679720200,6
165319,0452282152,6
165319,0156027321,6
165319,0425192725,5
165319,0380789019,6
165319,0441005489,9
165319,0375727345,6
165319,068484267X,5
165319,0618002227,5
165319,0451181379,6
165319,0312263120,7
165319,0440180295,9
165319,0812550706,8
165319,0380002930,5
165319,0441790348,9
165319,0425172546,7
165758,0451184963,5
165758,0425180964,5
165758,0064407667,5
165758,0425170349,5
165758,0553272535,5
165758,0441003257,5
165758,0064407675,5
165758,0451167317,5
165758,0345387651,5
165758,0312282990,5
165758,0440236703,5
165758,0684853515,5
165758,0345314255,5
165758,034538475X,5
165758,0553274503,5
165758,0451191153,5
165758,0743235150,5
165758,1573228214,5
165758,0375504397,5
166123,0553271636,8
166123,0449221504,10
166123,0312265840,10
166123,0446677450,10
166123,0399501487,7
166123,0345339738,10
166123,0345339681,10
166123,0553576801,7
166123,0399147195,8
166123,0446612545,5
166391,0440234743,10
166391,0385511612,8
166391,0316666009,10
166391,0385508042,9
166391,0385424728,10
166391,0316693235,9
166391,0316693006,10
166391,0446601241,8
166391,0316969680,8
166391,0385503822,10
166596,0440213290,8
166596,0449907481,6
166596,0312144075,10
166596,0452284449,8
166596,0385720106,9
166596,0440212561,9
166596,0316601950,8
166596,0804106304,9
166596,0375725784,9
166596,0425162443,8
166596,0449003795,7
167471,0060976845,9
167471,0380813815,10
167471,0446602620,10
167471,0061009059,9
167471,0425182908,6
167471,0679446486,10
167471,0316666343,5
167471,0553578693,7
167471,0671023616,8
167471,0743225406,10
167471,031298328X,8
167471,0441569595,10
167471,080411109X,9
167471,0345378482,6
167471,0452282829,8
167812,0060977493,8
167812,014029628X,8
167812,0375727132,8
167812,0679735909,6
167812,0446610399,6
167812,0671003755,8
167812,0446516538,5
167812,0553272535,6
167812,0312278586,8
167812,0446520802,10
167812,0689817851,5
167812,0316666343,8
167812,038572179X,7
167812,0446525537,7
167812,0446679593,10
168064,0060922532,7
168064,006099486X,8
168064,0316168688,10
168064,0786868716,7
168064,055321313X,7
168064,0786817070,7
168064,0425115801,8
168064,0671867156,8
168064,0140067477,7
168064,0440226430,7
168064,0805063897,7
168064,0312305060,9
168064,0385490445,8
168064,0440998050,8
168064,0671004573,7
168954,0060929790,5
168954,0451203895,3
168954,0446523569,9
168954,0060934417,6
168954,038572179X,8
168954,0316769487,5
168954,0439404371,7
168954,014100018X,8
168954,0452282152,9
168954,0446610542,3
168954,0440220602,9
168954,0140119906,7
168954,0385730586,8
168954,0670865796,7
168954,0142001805,7
168954,0440213525,5
169663,067976402X,8
169663,0553572997,10
169663,0312201656,5
169663,0385722206,7
169663,0385504209,8
169663,0374199698,3
169663,0316601950,5
169663,0804111359,5
169663,0385420161,10
169663,0385721420,6
169682,059035342X,10
169682,0553208845,9
169682,0060916508,7
169682,0452260116,7
169682,0439136369,10
169682,0345314255,5
169682,0312144075,9
169682,0618129022,10
169682,0439064872,9
169682,0441172717,10
169735,0440220602,6
169735,0440241537,6
169735,0060987103,8
169735,0449005615,9
169735,0385721420,7
169735,0440213525,8
169735,0345446860,8
169735,0142001740,9
169735,0449912558,7
169735,0385498802,9
169735,0425182908,5
169735,0440241073,8
170513,0345444884,10
170513,0439136350,10
170513,038529929X,9
170513,059035342X,10
170513,0060987103,7
170513,0385504209,10
170513,0440414806,7
170513,0449912558,9
170513,0439064872,10
170513,0743211383,7
170513,0061097314,10
170513,0345353145,7
